unnamed:_0_level_0_rk,player,team,market_value,unnamed:_2_level_0_nation,position,age,unnamed:_6_level_0_born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy_x,crdr_x,xg,npxg,xag,npxg+xag,progression_prgc,progression_prgp,progression_prgr,goals_per90,assists_per90,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,xg_per90,xag_per90,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,unnamed:_36_level_0_matches,gls,sh,sot,sotpct,sh_90,sot_90,g_sh,g_sot,dist,fk,pk.1,pkatt.1,xg_alt,npxg_y,npxg_sh,g-xg,np:g-xg,total_cmp,total_att,total_cmppct,total_totdist,total_prgdist,short_cmp,short_att,short_cmppct,medium_cmp,medium_att,medium_cmppct,long_cmp,long_att,long_cmppct,xa,a-xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tklpct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succpct,take-ons_tkld,take-ons_tkldpct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,crdy_y,crdr_y,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,aerial_duels_won,aerial_duels_lost,aerial_duels_wonpct,season,crdy,crdr,xg_xag_total,position_primary,position_group,age_squared,log_market_value,psi,season_year,long_cmp_rate,predicted_value,value_gap,age_multiplier,future_value,value_gap_future,youth_safety_penalty,pass_completion_rate,psxg,aerial_duels_wonpct_pct,take-ons_succpct_pct,xg_per90_pct,medium_cmppct_pct,touches_def_pen_pct,carries_prgdist_pct,sh_pct,goals_per90_pct,long_cmppct_pct,progression_prgr_pct,progression_prgp_pct,total_cmppct_pct,xag_per90_pct,assists_per90_pct,short_cmppct_pct,long_cmp_rate_pct,blocks_blocks_pct,tackles_tkl_pct,int_pct,predicted_value_new,team_fit_score,ranking_score
511,Charlie Taylor,Burnley,3.0,eng ENG,DF,29.0,1993.0,28,25,2331,25.9,1,1,2,1,0,0,8.0,0.0,0.2,0.2,1.2,1.5,36,82,81,0.0386100386100386,0.0386100386100386,0.08,0.04,0.08,0.0077220077220077,0.0463320463320463,0.06,0.01,0.06,Matches,1,10,1,10.0,0.39,0.04,0.1,1.0,25.8,0,0,0,0.2,0.2,0.02,0.8,0.8,995,1312,75.8,16535,5292,520,590,88.1,380,488,77.9,76,169,0.45,1.7,-0.2,35,20,19,14,2,17,35,48.6,18,27,11,16,1542,0.0906940063091482,503,679,370,18,1542,17,9,52.9,6,35.3,723,3259,1497,36,18,5,18,10,861,81,8.0,0.0,0.0,20.0,16.0,2.0,71.0,19.0,20.0,0.0,0.0,0.0,106.0,41.0,38.0,51.9,2023-24,,,1.4,DF,Defender,841.0,1.3862943611198906,0.1839969597272639,2023,0.4497041420118343,15.864865441086739,11.934273657152438,0.9,15.071622169032402,12.071622169032402,0,75.8,0.2,0.5712328767123288,,,,,0.6465753424657534,,,,,0.7958904109589041,,,,,,0.7438356164383562,0.6876712328767123,0.7054794520547946,15.864865441086739,,
391,Dara O'Shea,Burnley,7.0,ie IRL,DF,24.0,1999.0,33,32,2892,32.1,3,4,7,3,0,0,5.0,1.0,0.7,0.7,2.0,2.7,32,122,10,0.0933609958506224,0.1244813278008298,0.22,0.09,0.22,0.0217842323651452,0.0622406639004149,0.08,0.02,0.08,Matches,3,19,5,26.3,0.59,0.16,0.16,0.6,10.6,0,0,0,0.7,0.7,0.04,2.3,2.3,1393,1759,79.2,27584,10235,459,551,83.3,752,854,88.1,168,304,0.5529999999999999,1.0,2.0,39,20,22,14,3,11,26,42.3,15,41,30,11,2094,0.2413249211356466,969,992,142,49,2094,2,1,50.0,1,50.0,1112,5725,3525,32,14,1,11,1,1306,10,5.0,1.0,0.0,36.0,15.0,1.0,11.0,35.0,20.0,0.0,0.0,1.0,140.0,127.0,67.0,65.5,2023-24,,,2.7,DF,Defender,576.0,2.079441541679836,0.2266124808746882,2023,0.5526315789473685,27.437224096825883,23.79643318260836,1.1,28.809085301667178,21.809085301667178,0,79.2,0.7,0.8246575342465754,,,,,0.9287671232876712,,,,,0.9342465753424658,,,,,,0.8917808219178082,0.7410958904109589,0.9136986301369864,27.437224096825883,,
329,Han-Noah Massengo,Burnley,4.0,fr FRA,"MF,DF",22.0,2001.0,3,0,16,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,6,12,50.0,74,42,5,7,71.4,1,4,25.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,,0,1,0,1,16,0.0,5,6,5,0,16,0,0,0.0,0,,6,34,16,2,1,0,1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2023-24,,,0.0,MF,Midfielder,484.0,1.6094379124341005,0.0,2023,0.0,4.406139254371646,8.554346611397225,1.2,5.067060142527392,1.0670601425273922,-5,50.0,0.0,,0.0957142857142857,0.1142857142857142,,,,,0.2542857142857143,,0.0671428571428571,,,0.1142857142857142,0.2557142857142857,,,,,,4.406139254371646,,
137,Hannes Delcroix,Burnley,4.0,be BEL,DF,24.0,1999.0,12,5,589,6.5,0,0,0,0,0,0,2.0,0.0,0.4,0.4,0.2,0.6,2,18,6,0.0,0.0,0.0,0.0,0.0,0.0611205432937181,0.030560271646859,0.09,0.05,0.09,Matches,0,4,2,50.0,0.61,0.31,0.0,0.0,11.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4,300,350,85.7,4932,1666,145,155,93.5,135,154,87.7,16,31,0.516,0.1,-0.2,10,6,6,4,0,3,4,75.0,1,9,3,6,419,0.0331230283911671,175,204,40,4,419,6,3,50.0,2,33.3,241,847,451,2,2,0,5,3,268,6,2.0,0.0,0.0,6.0,0.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,29.0,8.0,9.0,47.1,2023-24,,,0.6000000000000001,DF,Defender,576.0,1.6094379124341005,0.0797397500961787,2023,0.5161290322580645,7.97731871709845,9.144832919636148,1.1,8.376184652953373,4.376184652953373,-5,85.7,0.4,0.4821917808219178,,,,,0.3150684931506849,,,,,0.3315068493150685,,,,,,0.363013698630137,0.3013698630136986,0.5,7.97731871709845,,
166,Hjalmar Ekdal,Burnley,7.0,se SWE,DF,24.0,1998.0,8,5,437,4.9,0,0,0,0,0,0,2.0,0.0,0.1,0.1,0.1,0.1,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0205949656750572,0.0205949656750572,0.03,0.01,0.03,Matches,0,2,1,50.0,0.41,0.21,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,191,217,88.0,3404,938,66,71,93.0,109,120,90.8,12,17,0.706,0.0,-0.1,4,2,2,2,0,2,4,50.0,2,10,5,5,268,0.028391167192429,131,124,15,3,268,3,2,66.7,1,33.3,142,885,523,5,4,0,2,1,150,1,2.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,26.0,4.0,9.0,30.8,2023-24,,,0.2,DF,Defender,576.0,2.079441541679836,0.0497309983626022,2023,0.7058823529411765,7.62538493480619,4.023789225304153,1.1,8.0066541815465,1.0066541815464998,-5,88.0,0.1,0.347945205479452,,,,,0.3287671232876712,,,,,0.247945205479452,,,,,,0.3835616438356164,0.173972602739726,0.4246575342465753,7.62538493480619,,
114,Jack Cork,Burnley,0.8,eng ENG,MF,34.0,1989.0,4,0,27,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,25,33,75.8,370,77,13,16,81.3,10,10,100.0,1,3,0.3329999999999999,0.0,0.0,2,0,0,2,0,1,3,33.3,2,0,0,0,37,0.0,4,23,11,1,37,0,0,0.0,0,,24,146,98,4,2,0,0,0,30,1,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2023-24,,,0.0,MF,Midfielder,1156.0,0.5877866649021191,0.0,2023,0.3333333333333333,4.529964668514894,4.656637645663234,0.8,3.8504699682376597,3.0504699682376595,-5,75.8,0.0,,0.0957142857142857,0.1142857142857142,,,,,0.2542857142857143,,0.1571428571428571,,,0.1142857142857142,0.2557142857142857,,,,,,4.529964668514894,,
455,Connor Roberts,Burnley,7.0,wls WAL,DF,27.0,1995.0,14,8,823,9.1,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.2,0.2,6,38,13,0.0,0.1093560145808019,0.11,0.0,0.11,0.0,0.0218712029161603,0.02,0.0,0.02,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,395,495,79.8,6987,2370,162,182,89.0,194,222,87.4,34,67,0.507,0.4,0.8,12,5,6,4,2,8,17,47.1,9,8,6,2,557,0.0220820189274447,182,259,120,6,557,2,0,0.0,2,100.0,309,1163,620,6,10,0,3,1,358,13,5.0,1.0,1.0,5.0,9.0,3.0,10.0,4.0,5.0,0.0,0.0,0.0,40.0,6.0,7.0,46.2,2023-24,,,0.2,DF,Defender,729.0,2.079441541679836,0.0836841994219838,2023,0.5074626865671642,11.022903433014378,2.076186120172183,1.0,10.471758261363659,3.471758261363659,-5,79.8,0.0,0.4657534246575342,,,,,0.3726027397260274,,,,,0.5205479452054794,,,,,,0.3301369863013698,0.3465753424657534,0.3904109589041096,11.022903433014378,,
80,Jacob Bruun Larsen,Burnley,8.0,dk DEN,"MF,FW",24.0,1998.0,32,16,1249,13.9,6,0,6,5,1,1,1.0,0.0,5.0,4.2,1.5,5.7,61,38,146,0.432345876701361,0.0,0.43,0.36,0.36,0.3602882305844676,0.1080864691753402,0.46,0.3,0.41,Matches,6,43,14,32.6,3.1,1.01,0.12,0.36,19.2,11,1,1,5.0,4.2,0.1,1.0,0.8,378,526,71.9,6208,1406,208,257,80.9,120,162,74.1,39,64,0.609,1.8,-1.5,9,4,4,3,2,7,21,33.3,14,16,2,14,720,0.0157728706624605,97,229,401,89,719,55,20,36.4,31,56.4,398,2539,1351,61,20,33,28,10,449,146,1.0,0.0,0.0,13.0,7.0,11.0,62.0,7.0,4.0,0.0,0.0,0.0,64.0,12.0,28.0,30.0,2023-24,,,6.5,MF,Midfielder,576.0,2.19722457733622,0.0012539458837274,2023,0.609375,33.29078911273284,5.08101746404081,1.1,34.95532856836948,26.95532856836948,0,71.9,5.0,,0.3471428571428571,0.9571428571428572,,,,,0.9714285714285714,,0.9257142857142856,,,0.6257142857142857,0.2557142857142857,,,,,,33.29078911273284,,
523,James Trafford,Burnley,18.0,eng ENG,GK,20.0,2002.0,28,28,2520,28.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1009,1541,65.5,23601,16311,318,323,98.5,451,464,97.2,235,735,0.32,0.1,0.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1631,0.8170347003154574,1559,72,0,0,1631,2,2,100.0,0,0.0,1009,4620,2156,0,0,0,1,0,932,0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,14.0,3.0,82.4,2023-24,,,0.0,GK,Goalkeeper,400.0,2.9444389791664403,0.919974455313395,2023,0.3197278911564626,18.301968019351836,8.428571428571427,1.3,22.877460024189794,4.877460024189794,0,65.5,0.0,,,,0.2763157894736842,0.8552631578947368,,,,0.1184210526315789,,,0.3421052631578947,,,0.2763157894736842,0.1184210526315789,,,,18.301968019351836,,
460,Jay Rodriguez,Burnley,1.0,eng ENG,FW,34.0,1989.0,21,7,822,9.1,2,1,3,1,1,1,0.0,0.0,3.5,2.7,0.2,2.9,2,17,28,0.218978102189781,0.1094890510948905,0.33,0.11,0.22,0.3832116788321167,0.0218978102189781,0.4,0.3,0.32,Matches,2,21,7,33.3,2.3,0.77,0.05,0.14,12.9,0,1,1,3.5,2.7,0.13,-1.5,-1.7,142,216,65.7,1958,396,89,119,74.8,36,52,69.2,9,27,0.3329999999999999,0.1,0.8,14,9,7,4,3,7,13,53.8,6,11,1,10,314,0.0086750788643533,48,165,101,24,313,9,6,66.7,3,33.3,152,441,137,2,3,1,20,5,225,28,0.0,0.0,0.0,18.0,6.0,7.0,1.0,1.0,9.0,0.0,0.0,0.0,25.0,21.0,38.0,35.6,2023-24,,,3.7,FW,Forward,1156.0,0.6931471805599453,0.0017698366446828,2023,0.3333333333333333,14.097713539032261,5.0,0.8,11.983056508177421,10.983056508177421,-5,65.7,3.5,,0.9532258064516128,0.7741935483870968,,,,0.5467741935483871,0.5564516129032258,,0.3709677419354839,,,0.2193548387096774,,,,,,,14.097713539032261,,
131,David Datro Fofana,Burnley,12.0,ci CIV,FW,20.0,2002.0,15,10,879,9.8,4,1,5,4,0,0,1.0,0.0,4.5,4.5,1.8,6.4,21,15,39,0.409556313993174,0.1023890784982935,0.51,0.41,0.51,0.4607508532423208,0.1843003412969283,0.65,0.46,0.65,Matches,4,19,10,52.6,1.95,1.02,0.21,0.4,14.0,0,0,0,4.5,4.5,0.24,-0.5,-0.5,117,173,67.6,1574,343,67,94,71.3,36,49,73.5,5,6,0.833,0.3,-0.8,10,5,3,5,2,3,6,50.0,3,9,3,6,307,0.0078864353312302,36,130,147,45,307,41,15,36.6,22,53.7,187,1226,527,21,9,11,37,20,222,39,1.0,0.0,0.0,17.0,10.0,9.0,3.0,1.0,5.0,0.0,0.0,0.0,22.0,13.0,33.0,28.3,2023-24,,,6.3,FW,Forward,400.0,2.5649493574615367,0.0029379455930008,2023,0.8333333333333334,17.69857562917125,24.0,1.3,22.12321953646406,10.12321953646406,-5,67.6,4.5,,0.4435483870967742,0.8483870967741935,,,,0.5177419354838709,0.8129032258064516,,0.4225806451612903,,,0.7354838709677419,,,,,,,17.69857562917125,,
61,Jordan Beyer,Burnley,13.0,de GER,DF,23.0,2000.0,15,15,1234,13.7,0,1,1,0,0,0,6.0,0.0,0.5,0.5,0.3,0.8,9,25,1,0.0,0.072933549432739,0.07,0.0,0.07,0.0364667747163695,0.0218800648298217,0.06,0.04,0.06,Matches,0,5,0,0.0,0.36,0.0,0.0,,8.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,766,861,89.0,14232,3759,270,298,90.6,421,446,94.4,64,92,0.696,0.2,0.7,35,20,22,12,1,14,24,58.3,10,22,15,7,1022,0.1253943217665615,570,429,26,8,1022,7,4,57.1,2,28.6,624,3314,2089,9,11,0,5,1,678,1,6.0,0.0,0.0,11.0,6.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,57.0,28.0,26.0,51.9,2023-24,,,0.8,DF,Defender,529.0,2.6390573296152584,0.1781962989540211,2023,0.6956521739130435,19.605058048195833,5.899976540664955,1.1,22.545816755425207,9.545816755425207,0,89.0,0.5,0.5712328767123288,,,,,0.7835616438356164,,,,,0.384931506849315,,,,,,0.6397260273972603,0.6876712328767123,0.6287671232876713,19.605058048195833,,
79,Josh Brownhill,Burnley,15.0,eng ENG,MF,27.0,1995.0,33,23,2252,25.0,4,2,6,4,0,0,4.0,1.0,1.9,1.9,2.1,4.0,19,90,36,0.1598579040852575,0.0799289520426287,0.24,0.16,0.24,0.0759325044404973,0.0839253996447602,0.16,0.08,0.16,Matches,4,28,11,39.3,1.12,0.44,0.14,0.36,21.8,0,0,0,1.9,1.9,0.07,2.1,2.1,850,1106,76.9,13206,3449,451,532,84.8,311,393,79.1,55,114,0.482,2.1,-0.1,61,35,23,28,10,27,37,73.0,10,33,8,25,1351,0.055993690851735,326,627,410,42,1351,13,7,53.8,6,46.2,551,2278,1018,19,14,3,17,14,702,36,4.0,1.0,0.0,38.0,24.0,2.0,57.0,34.0,35.0,0.0,1.0,0.0,124.0,34.0,33.0,50.7,2023-24,,,4.0,MF,Midfielder,729.0,2.772588722239781,0.0008129167584526,2023,0.4824561403508772,19.839690705808213,4.295519138823174,1.0,18.847706170517803,3.847706170517803,0,76.9,1.9,,0.7485714285714286,0.5028571428571429,,,,,0.7571428571428571,,0.6571428571428571,,,0.5371428571428571,0.6228571428571429,,,,,,19.839690705808213,,
120,Josh Cullen,Burnley,10.0,ie IRL,MF,27.0,1996.0,25,23,2057,22.9,2,3,5,2,0,0,9.0,0.0,0.6,0.6,1.8,2.4,22,123,22,0.0875060768108896,0.1312591152163344,0.22,0.09,0.22,0.0262518230432668,0.0787554691298006,0.11,0.03,0.11,Matches,2,16,5,31.3,0.7,0.22,0.13,0.4,22.8,0,0,0,0.6,0.6,0.04,1.4,1.4,1173,1373,85.4,18812,4917,617,667,92.5,466,521,89.4,69,127,0.543,2.3,1.2,42,29,15,22,5,26,46,56.5,20,31,19,12,1555,0.0512618296529968,342,905,321,18,1555,13,3,23.1,5,38.5,848,3351,1691,22,21,2,17,10,1065,22,9.0,0.0,0.0,24.0,49.0,0.0,26.0,15.0,29.0,0.0,0.0,0.0,141.0,19.0,24.0,44.2,2023-24,,,2.4,MF,Midfielder,729.0,2.3978952727983707,0.0007918451847965,2023,0.5433070866141733,13.19878431948275,2.115808114610701,1.0,12.538845103508612,2.5388451035086117,0,85.4,0.6,,0.2057142857142857,0.3171428571428571,,,,,0.6428571428571429,,0.54,,,0.5171428571428571,0.7542857142857143,,,,,,13.19878431948275,,
57,Johann Berg Gudmundsson,Burnley,1.0,is ISL,"MF,FW",32.0,1990.0,26,12,1192,13.2,1,3,4,1,0,0,2.0,0.0,1.9,1.9,2.7,4.5,13,59,69,0.0755033557046979,0.2265100671140939,0.3,0.08,0.3,0.1434563758389261,0.2038590604026845,0.34,0.14,0.34,Matches,1,15,6,40.0,1.13,0.45,0.07,0.17,15.6,1,0,0,1.9,1.9,0.12,-0.9,-0.9,396,544,72.8,7505,2234,164,184,89.1,159,203,78.3,61,124,0.492,2.5,0.3,13,4,6,5,2,7,16,43.8,9,14,0,14,656,0.0197160883280757,108,284,268,26,656,16,5,31.3,7,43.8,371,1836,605,13,13,2,20,15,420,69,2.0,0.0,0.0,9.0,20.0,2.0,70.0,16.0,4.0,0.0,0.0,0.0,56.0,14.0,21.0,40.0,2023-24,,,4.6,MF,Midfielder,1024.0,0.6931471805599453,0.001348945609348,2023,0.4919354838709677,22.4297439517139,4.181436485275805,0.8,19.065282358956814,18.065282358956814,0,72.8,1.9,,0.26,0.7057142857142857,,,,,0.6228571428571429,,0.7957142857142857,,,0.8742857142857143,0.9057142857142856,,,,,,22.4297439517139,,
33,Lorenz Assignon,Burnley,10.0,tg TOG,DF,23.0,2000.0,15,15,1234,13.7,1,2,3,1,0,0,5.0,1.0,0.4,0.4,2.6,3.0,38,34,57,0.072933549432739,0.1458670988654781,0.22,0.07,0.22,0.0291734197730956,0.1896272285251215,0.22,0.03,0.22,Matches,1,9,4,44.4,0.66,0.29,0.11,0.25,22.1,0,0,0,0.4,0.4,0.04,0.6,0.6,352,485,72.6,5411,1984,182,225,80.9,152,194,78.4,10,31,0.3229999999999999,1.6,-0.6,35,17,18,13,4,14,27,51.9,13,22,7,15,670,0.0362776025236593,210,270,207,30,670,32,13,40.6,17,53.1,283,1862,1063,38,16,12,27,13,303,57,5.0,1.0,1.0,33.0,16.0,1.0,29.0,19.0,17.0,0.0,2.0,0.0,67.0,13.0,17.0,43.3,2023-24,,,3.0,DF,Defender,529.0,2.3978952727983707,0.1653575031092435,2023,0.3225806451612903,12.384515449519094,10.858610472295592,1.1,14.242192766946957,4.242192766946957,0,72.6,0.4,0.4328767123287671,,,,,0.5178082191780822,,,,,0.4671232876712329,,,,,,0.6397260273972603,0.6876712328767123,0.7054794520547946,12.384515449519094,,
287,Luca Koleosho,Burnley,7.0,it ITA,"MF,FW",18.0,2004.0,15,13,974,10.8,1,1,2,1,0,0,0.0,0.0,2.0,2.0,1.3,3.3,53,19,82,0.0924024640657084,0.0924024640657084,0.18,0.09,0.18,0.1848049281314168,0.1201232032854209,0.3,0.18,0.3,Matches,1,23,5,21.7,2.13,0.46,0.04,0.2,18.5,0,0,0,2.0,2.0,0.09,-1.0,-1.0,192,274,70.1,2509,475,126,153,82.4,56,79,70.9,2,9,0.222,1.1,-0.3,7,4,2,5,0,2,10,20.0,8,13,0,13,416,0.0039432176656151,33,149,240,52,416,78,33,42.3,39,50.0,299,2603,1383,53,37,29,22,14,313,82,0.0,0.0,0.0,18.0,13.0,8.0,23.0,2.0,4.0,1.0,0.0,0.0,46.0,2.0,27.0,6.9,2023-24,,,3.3,MF,Midfielder,324.0,2.079441541679836,0.0007789799067147,2023,0.2222222222222222,23.165634819156416,1.446198316708843,1.3,28.957043523945522,21.957043523945522,0,70.1,2.0,,0.4628571428571428,0.8114285714285714,,,,,0.6514285714285715,,0.8314285714285714,,,0.6571428571428571,0.6485714285714286,,,,,,23.165634819156416,,
191,Lyle Foster,Burnley,13.0,za RSA,"FW,MF",22.0,2000.0,24,22,1899,21.1,5,3,8,5,0,0,0.0,1.0,4.5,4.5,1.9,6.4,55,37,104,0.2369668246445497,0.1421800947867298,0.38,0.24,0.38,0.2132701421800948,0.0900473933649289,0.3,0.21,0.3,Matches,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,0.5,0.5,312,461,67.7,4471,835,197,268,73.5,91,124,73.4,14,20,0.7000000000000001,1.3,1.1,19,10,5,6,8,6,17,35.3,11,13,3,10,692,0.0323343848580441,93,289,321,93,692,39,19,48.7,18,46.2,380,2464,1278,55,31,36,69,33,479,104,0.0,1.0,0.0,24.0,11.0,14.0,3.0,3.0,10.0,0.0,0.0,0.0,51.0,50.0,106.0,32.1,2023-24,,,6.4,FW,Forward,484.0,2.6390573296152584,0.0015505083773028,2023,0.7,23.894199355329047,17.428571428571427,1.2,27.478329258628403,14.478329258628403,0,67.7,4.5,,0.7129032258064516,0.4483870967741935,,,,0.7064516129032258,0.6,,0.7322580645161291,,,0.4419354838709677,,,,,,,23.894199355329047,,
174,Maxime Esteve,Burnley,7.0,fr FRA,DF,21.0,2002.0,16,15,1309,14.5,0,0,0,0,0,0,6.0,0.0,0.3,0.3,0.0,0.3,15,40,3,0.0,0.0,0.0,0.0,0.0,0.0206264323911382,0.0,0.02,0.02,0.02,Matches,0,7,0,0.0,0.48,0.0,0.0,,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,690,821,84.0,11622,2998,308,343,89.8,336,371,90.6,36,79,0.456,0.2,0.0,27,10,15,12,0,18,32,56.3,14,21,10,11,979,0.1246056782334384,465,463,52,8,979,3,1,33.3,0,0.0,514,2716,1664,15,18,2,5,3,600,3,6.0,0.0,0.0,25.0,16.0,0.0,5.0,27.0,10.0,0.0,0.0,0.0,62.0,26.0,22.0,54.2,2023-24,,,0.3,DF,Defender,441.0,2.079441541679836,0.164893450247384,2023,0.4556962025316455,15.341782962361311,14.492616896526156,1.2,19.177228702951638,12.177228702951638,0,84.0,0.3,0.6027397260273972,,,,,0.6904109589041096,,,,,0.5397260273972603,,,,,,0.6150684931506849,0.5726027397260274,0.8287671232876712,15.341782962361311,,
392,Michael Obafemi,Burnley,2.2,ie IRL,"FW,MF",23.0,2000.0,2,0,20,0.2,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.4,0.4,0.4,Matches,0,2,0,0.0,9.0,0.0,0.0,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,4,5,80.0,55,2,3,3,100.0,1,1,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,1,0,1,9,0.0,0,3,6,4,9,3,3,100.0,0,0.0,6,32,11,0,0,0,0,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2023-24,,,0.1,FW,Forward,529.0,1.1631508098056809,0.0010441189391837,2023,0.0,4.236667102451692,12.37142857142857,1.1,4.872167167819446,2.6721671678194454,-5,80.0,0.1,,0.9870967741935484,0.8387096774193549,,,,0.2193548387096774,0.1903225806451612,,0.1612903225806451,,,0.1032258064516129,,,,,,,4.236667102451692,,
529,Mike Tresor,Burnley,12.0,be BEL,"FW,MF",24.0,1999.0,16,3,420,4.7,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.4,0.9,15,10,31,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0857142857142857,0.18,0.1,0.18,Matches,0,5,0,0.0,1.07,0.0,0.0,,19.7,1,0,0,0.5,0.5,0.09,-0.5,-0.5,120,180,66.7,1614,462,73,86,84.9,32,52,61.5,4,19,0.211,0.5,-0.4,10,6,9,1,0,8,18,44.4,10,5,0,5,238,0.0055205047318611,48,76,121,6,238,22,11,50.0,11,50.0,136,777,437,15,7,3,9,6,149,31,0.0,0.0,0.0,0.0,3.0,2.0,32.0,1.0,6.0,0.0,0.0,0.0,28.0,1.0,9.0,10.0,2023-24,,,0.9,FW,Forward,576.0,2.5649493574615367,0.0003811862793845,2023,0.2105263157894736,6.310862015675048,6.428571428571427,1.1,6.626405116458801,-5.373594883541199,-5,66.7,0.5,,0.7645161290322581,0.2419354838709677,,,,0.3,0.1903225806451612,,0.3951612903225806,,,0.4258064516129032,,,,,,,6.310862015675048,,
444,Nathan Redmond,Burnley,5.0,eng ENG,"FW,MF",29.0,1994.0,12,0,142,1.6,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.3,0.3,7,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.1901408450704225,0.19,0.0,0.19,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,48,73,65.8,723,137,30,36,83.3,11,19,57.9,4,9,0.444,0.4,-0.3,2,1,0,0,2,1,4,25.0,3,1,0,1,88,0.002365930599369,10,31,50,9,88,6,4,66.7,2,33.3,57,435,291,7,5,1,1,2,67,22,1.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0,2023-24,,,0.3,FW,Forward,841.0,1.791759469228055,0.0002941180110376,2023,0.4444444444444444,3.8745949396291848,5.428571428571429,0.9,3.680865192647725,-1.3191348073522748,-5,65.8,0.0,,0.9532258064516128,0.0790322580645161,,,,0.0709677419354838,0.1903225806451612,,0.3370967741935484,,,0.7612903225806451,,,,,,,3.8745949396291848,,
